municipio,ano_mes,passageiros
BARRA DO GARÇAS,2022-02,86.0
BARRA DO GARÇAS,2022-03,131.0
BARRA DO GARÇAS,2022-04,97.0
BARRA DO GARÇAS,2022-05,139.0
BARRA DO GARÇAS,2022-06,90.0
BARRA DO GARÇAS,2022-07,113.0
BARRA DO GARÇAS,2022-08,120.0
BARRA DO GARÇAS,2022-09,94.0
BARRA DO GARÇAS,2022-10,57.0
BARRA DO GARÇAS,2022-11,28.0
BARRA DO GARÇAS,2022-12,30.0
BARRA DO GARÇAS,2023-01,19.0
BARRA DO GARÇAS,2023-02,23.0
BARRA DO GARÇAS,2023-03,36.0
BARRA DO GARÇAS,2023-04,19.0
BARRA DO GARÇAS,2023-05,51.0
BARRA DO GARÇAS,2023-06,55.0
BARRA DO GARÇAS,2023-07,57.0
BARRA DO GARÇAS,2023-08,77.0
BARRA DO GARÇAS,2023-09,82.0
BARRA DO GARÇAS,2023-10,60.0
BARRA DO GARÇAS,2023-11,78.0
BARRA DO GARÇAS,2023-12,60.0
BARRA DO GARÇAS,2024-01,45.0
BARRA DO GARÇAS,2024-02,55.0
BARRA DO GARÇAS,2024-03,65.0
BARRA DO GARÇAS,2024-04,71.0
BARRA DO GARÇAS,2024-05,99.0
BARRA DO GARÇAS,2024-06,90.0
BARRA DO GARÇAS,2024-07,111.0
BARRA DO GARÇAS,2024-08,95.0
BARRA DO GARÇAS,2024-09,85.0
BARRA DO GARÇAS,2024-10,65.0
BARRA DO GARÇAS,2024-11,47.0
BARRA DO GARÇAS,2024-12,9.0
BARRA DO GARÇAS,2025-01,27.0
BARRA DO GARÇAS,2025-02,21.0
BARRA DO GARÇAS,2025-03,49.0
BARRA DO GARÇAS,2025-04,63.0
BARRA DO GARÇAS,2025-05,67.0
BARRA DO GARÇAS,2025-06,50.0
BARRA DO GARÇAS,2025-07,60.0
BARRA DO GARÇAS,2025-08,18.0
BARRA DO GARÇAS,2025-09,45.0
BARRA DO GARÇAS,2025-10,57.0
BARRA DO GARÇAS,2025-11,46.0
BARRA DO GARÇAS,2025-12,37.0
BARREIRAS,2021-01,2771.0
BARREIRAS,2021-02,2343.0
BARREIRAS,2021-03,2081.0
BARREIRAS,2021-04,1189.0
BARREIRAS,2021-05,1791.0
BARREIRAS,2021-06,2484.0
BARREIRAS,2021-07,2832.0
BARREIRAS,2021-08,2837.0
BARREIRAS,2021-09,2997.0
BARREIRAS,2021-10,3046.0
BARREIRAS,2021-11,2751.0
BARREIRAS,2021-12,3500.0
BARREIRAS,2022-01,2749.0
BARREIRAS,2022-02,2224.0
BARREIRAS,2022-03,2297.0
BARREIRAS,2022-04,2036.0
BARREIRAS,2022-05,2659.0
BARREIRAS,2022-06,2555.0
BARREIRAS,2022-07,3319.0
BARREIRAS,2022-08,3331.0
BARREIRAS,2022-09,3370.0
BARREIRAS,2022-10,3039.0
BARREIRAS,2022-11,2605.0
BARREIRAS,2022-12,3462.0
BARREIRAS,2023-01,3656.0
BARREIRAS,2023-02,3308.0
BARREIRAS,2023-03,3639.0
BARREIRAS,2023-04,3524.0
BARREIRAS,2023-05,3871.0
BARREIRAS,2023-06,4172.0
BARREIRAS,2023-07,4246.0
BARREIRAS,2023-08,4084.0
BARREIRAS,2023-09,3756.0
BARREIRAS,2023-10,3366.0
BARREIRAS,2023-11,2708.0
BARREIRAS,2023-12,2890.0
BARREIRAS,2024-01,2566.0
BARREIRAS,2024-02,2607.0
BARREIRAS,2024-03,3241.0
BARREIRAS,2024-04,1860.0
BARREIRAS,2024-05,2357.0
BARREIRAS,2024-06,2766.0
BARREIRAS,2024-07,2010.0
BARREIRAS,2024-08,3253.0
BARREIRAS,2024-09,2873.0
BARREIRAS,2024-10,1956.0
BARREIRAS,2024-11,1897.0
BARREIRAS,2024-12,1340.0
BARREIRAS,2025-01,2107.0
BARREIRAS,2025-02,2235.0
BARREIRAS,2025-03,2158.0
BARREIRAS,2025-04,1983.0
BARREIRAS,2025-05,2614.0
BARREIRAS,2025-06,2532.0
BARREIRAS,2025-07,2654.0
BARREIRAS,2025-08,3009.0
BARREIRAS,2025-09,2645.0
BARREIRAS,2025-10,1871.0
BARREIRAS,2025-11,1568.0
BARREIRAS,2025-12,1767.0
BARREIRINHAS,2022-09,51.0
BARREIRINHAS,2022-10,28.0
BARREIRINHAS,2022-11,22.0
BARREIRINHAS,2022-12,7.0
BARREIRINHAS,2023-01,35.0
BARREIRINHAS,2023-02,15.0
BARREIRINHAS,2023-03,9.0
BARREIRINHAS,2023-04,13.0
BARREIRINHAS,2023-05,12.0
BARREIRINHAS,2023-06,21.0
BARREIRINHAS,2023-07,35.0
BARREIRINHAS,2023-08,27.0
BARREIRINHAS,2023-09,26.0
BARREIRINHAS,2023-10,12.0
BARREIRINHAS,2023-11,2.0
BARREIRINHAS,2023-12,0.0
BARREIRINHAS,2024-01,2.0
BARREIRINHAS,2024-02,1.0
BARREIRINHAS,2024-03,1.0
BARREIRINHAS,2024-04,0.0
BARREIRINHAS,2024-05,25.0
BARREIRINHAS,2024-06,45.0
BARREIRINHAS,2024-07,64.0
BARREIRINHAS,2024-08,61.0
BARREIRINHAS,2024-09,23.0
BARREIRINHAS,2024-10,12.0
BARREIRINHAS,2024-11,13.0
BARREIRINHAS,2024-12,0.0
BARREIRINHAS,2025-01,22.0
BARREIRINHAS,2025-02,1.0
BARRETOS,2024-12,23.0
BARRETOS,2025-01,31.0
BARRETOS,2025-02,21.0
BARRETOS,2025-03,26.0
BARRETOS,2025-04,18.0
BARRETOS,2025-05,11.0
BARRETOS,2025-06,9.0
BARRETOS,2025-07,11.0
BARRETOS,2025-08,10.0
BARRETOS,2025-09,24.0
BARRETOS,2025-10,18.0
BARRETOS,2025-11,14.0
BARRETOS,2025-12,32.0
BAURU,2024-06,0.0
BELO HORIZONTE,2021-01,0.0
BELO HORIZONTE,2021-02,0.0
BELO HORIZONTE,2021-03,0.0
BELO HORIZONTE,2021-04,0.0
BELO HORIZONTE,2021-05,0.0
BELO HORIZONTE,2021-06,0.0
BELO HORIZONTE,2021-07,8.0
BELO HORIZONTE,2021-08,0.0
BELO HORIZONTE,2021-09,0.0
BELO HORIZONTE,2021-10,0.0
BELO HORIZONTE,2021-11,0.0
BELO HORIZONTE,2021-12,0.0
BELO HORIZONTE,2022-01,0.0
BELO HORIZONTE,2022-02,0.0
BELO HORIZONTE,2022-03,0.0
BELO HORIZONTE,2022-04,0.0
BELO HORIZONTE,2022-05,0.0
BELO HORIZONTE,2022-06,0.0
BELO HORIZONTE,2022-07,0.0
BELO HORIZONTE,2022-08,0.0
BELO HORIZONTE,2022-09,0.0
BELO HORIZONTE,2022-10,0.0
BELO HORIZONTE,2022-11,0.0
BELO HORIZONTE,2022-12,0.0
BELO HORIZONTE,2023-01,0.0
BELO HORIZONTE,2023-02,0.0
BELO HORIZONTE,2023-03,0.0
BELO HORIZONTE,2023-04,0.0
BELO HORIZONTE,2023-05,0.0
BELO HORIZONTE,2023-06,0.0
BELO HORIZONTE,2023-07,0.0
BELO HORIZONTE,2023-08,0.0
BELO HORIZONTE,2023-09,0.0
BELO HORIZONTE,2023-10,0.0
BELO HORIZONTE,2023-11,0.0
BELO HORIZONTE,2023-12,0.0
BELO HORIZONTE,2024-01,0.0
BELO HORIZONTE,2024-02,0.0
BELO HORIZONTE,2024-03,0.0
BELO HORIZONTE,2024-04,0.0
BELO HORIZONTE,2024-05,0.0
BELO HORIZONTE,2024-06,0.0
BELO HORIZONTE,2024-07,0.0
BELO HORIZONTE,2024-08,0.0
BELO HORIZONTE,2024-09,0.0
BELO HORIZONTE,2024-10,0.0
BELO HORIZONTE,2024-11,0.0
BELO HORIZONTE,2024-12,0.0
BELO HORIZONTE,2025-01,0.0
BELO HORIZONTE,2025-02,0.0
BELO HORIZONTE,2025-03,0.0
BELO HORIZONTE,2025-04,0.0
BELO HORIZONTE,2025-05,0.0
BELO HORIZONTE,2025-06,0.0
BELO HORIZONTE,2025-07,0.0
BELO HORIZONTE,2025-08,0.0
BELO HORIZONTE,2025-09,0.0
BELO HORIZONTE,2025-10,0.0
BELO HORIZONTE,2025-11,0.0
BELO HORIZONTE,2025-12,0.0
BELÉM,2021-01,133317.0
BELÉM,2021-02,89619.0
BELÉM,2021-03,72527.0
BELÉM,2021-04,59918.0
BELÉM,2021-05,82075.0
BELÉM,2021-06,96875.0
BELÉM,2021-07,139814.0
BELÉM,2021-08,119877.0
BELÉM,2021-09,119299.0
BELÉM,2021-10,131962.0
BELÉM,2021-11,144201.0
BELÉM,2021-12,165514.0
BELÉM,2022-01,162505.0
BELÉM,2022-02,129984.0
BELÉM,2022-03,125799.0
BELÉM,2022-04,105538.0
BELÉM,2022-05,124557.0
BELÉM,2022-06,127072.0
BELÉM,2022-07,166625.0
BELÉM,2022-08,142027.0
BELÉM,2022-09,125460.0
BELÉM,2022-10,130292.0
BELÉM,2022-11,128799.0
BELÉM,2022-12,145322.0
BELÉM,2023-01,156937.0
BELÉM,2023-02,125114.0
BELÉM,2023-03,128364.0
BELÉM,2023-04,123817.0
BELÉM,2023-05,139071.0
BELÉM,2023-06,143479.0
BELÉM,2023-07,164210.0
BELÉM,2023-08,165152.0
BELÉM,2023-09,142409.0
BELÉM,2023-10,149012.0
BELÉM,2023-11,145963.0
BELÉM,2023-12,160134.0
BELÉM,2024-01,170392.0
BELÉM,2024-02,142175.0
BELÉM,2024-03,148230.0
BELÉM,2024-04,145292.0
BELÉM,2024-05,165323.0
BELÉM,2024-06,177153.0
BELÉM,2024-07,207280.0
BELÉM,2024-08,181089.0
BELÉM,2024-09,166897.0
BELÉM,2024-10,178514.0
BELÉM,2024-11,161471.0
BELÉM,2024-12,165762.0
BELÉM,2025-01,165637.0
BELÉM,2025-02,150279.0
BELÉM,2025-03,145217.0
BELÉM,2025-04,153946.0
BELÉM,2025-05,163977.0
BELÉM,2025-06,174970.0
BELÉM,2025-07,155305.0
BELÉM,2025-08,164325.0
BELÉM,2025-09,156719.0
BELÉM,2025-10,162795.0
BELÉM,2025-11,196895.0
BELÉM,2025-12,170959.0
BLUMENAU,2023-10,32.0
BOA VISTA,2021-01,13507.0
BOA VISTA,2021-02,10809.0
BOA VISTA,2021-03,10360.0
BOA VISTA,2021-04,7285.0
BOA VISTA,2021-05,11457.0
BOA VISTA,2021-06,12204.0
BOA VISTA,2021-07,14301.0
BOA VISTA,2021-08,14381.0
BOA VISTA,2021-09,15314.0
BOA VISTA,2021-10,16489.0
BOA VISTA,2021-11,17670.0
BOA VISTA,2021-12,24159.0
BOA VISTA,2022-01,21200.0
BOA VISTA,2022-02,14660.0
BOA VISTA,2022-03,15205.0
BOA VISTA,2022-04,14573.0
BOA VISTA,2022-05,17668.0
BOA VISTA,2022-06,16810.0
BOA VISTA,2022-07,18754.0
BOA VISTA,2022-08,18012.0
BOA VISTA,2022-09,17258.0
BOA VISTA,2022-10,19172.0
BOA VISTA,2022-11,17372.0
BOA VISTA,2022-12,19716.0
BOA VISTA,2023-01,19936.0
BOA VISTA,2023-02,16449.0
BOA VISTA,2023-03,18155.0
BOA VISTA,2023-04,17295.0
BOA VISTA,2023-05,19850.0
BOA VISTA,2023-06,19334.0
BOA VISTA,2023-07,19960.0
BOA VISTA,2023-08,18063.0
BOA VISTA,2023-09,16231.0
BOA VISTA,2023-10,16495.0
BOA VISTA,2023-11,17770.0
BOA VISTA,2023-12,21161.0
BOA VISTA,2024-01,15544.0
BOA VISTA,2024-02,12464.0
BOA VISTA,2024-03,19337.0
BOA VISTA,2024-04,16901.0
BOA VISTA,2024-05,18999.0
BOA VISTA,2024-06,20125.0
BOA VISTA,2024-07,21781.0
BOA VISTA,2024-08,22582.0
BOA VISTA,2024-09,23369.0
BOA VISTA,2024-10,25006.0
BOA VISTA,2024-11,24042.0
BOA VISTA,2024-12,23405.0
BOA VISTA,2025-01,21336.0
BOA VISTA,2025-02,20034.0
BOA VISTA,2025-03,18910.0
BOA VISTA,2025-04,16692.0
BOA VISTA,2025-05,16425.0
BOA VISTA,2025-06,16146.0
BOA VISTA,2025-07,16478.0
BOA VISTA,2025-08,16998.0
BOA VISTA,2025-09,16306.0
BOA VISTA,2025-10,15947.0
BOA VISTA,2025-11,14913.0
BOA VISTA,2025-12,16253.0
BONITO,2021-01,459.0
BONITO,2021-02,758.0
BONITO,2021-03,528.0
BONITO,2021-04,296.0
BONITO,2021-05,293.0
BONITO,2021-06,275.0
BONITO,2021-07,953.0
BONITO,2021-08,786.0
BONITO,2021-09,901.0
BONITO,2021-10,957.0
BONITO,2021-11,759.0
BONITO,2021-12,1327.0
BONITO,2022-01,2456.0
BONITO,2022-02,1222.0
BONITO,2022-03,1667.0
BONITO,2022-04,2115.0
BONITO,2022-05,2536.0
BONITO,2022-06,1622.0
BONITO,2022-07,3459.0
BONITO,2022-08,2042.0
BONITO,2022-09,2259.0
BONITO,2022-10,2476.0
BONITO,2022-11,1941.0
BONITO,2022-12,1623.0
BONITO,2023-01,2194.0
BONITO,2023-02,1484.0
BONITO,2023-03,1738.0
BONITO,2023-04,1460.0
BONITO,2023-05,1582.0
BONITO,2023-06,1571.0
BONITO,2023-07,2818.0
BONITO,2023-08,2092.0
BONITO,2023-09,1969.0
BONITO,2023-10,1992.0
BONITO,2023-11,2330.0
BONITO,2023-12,2184.0
BONITO,2024-01,3760.0
BONITO,2024-02,2254.0
BONITO,2024-03,1792.0
BONITO,2024-04,1757.0
BONITO,2024-05,1613.0
BONITO,2024-06,1650.0
BONITO,2024-07,3776.0
BONITO,2024-08,2127.0
BONITO,2024-09,1674.0
BONITO,2024-10,1668.0
BONITO,2024-11,1655.0
BONITO,2024-12,1927.0
BONITO,2025-01,3171.0
BONITO,2025-02,2307.0
BONITO,2025-03,2399.0
BONITO,2025-04,2450.0
BONITO,2025-05,2368.0
BONITO,2025-06,2016.0
BONITO,2025-07,3319.0
BONITO,2025-08,2517.0
BONITO,2025-09,3183.0
BONITO,2025-10,3543.0
BONITO,2025-11,3444.0
BONITO,2025-12,3360.0
BORBA,2022-12,18.0
BORBA,2023-01,29.0
BORBA,2023-02,14.0
BORBA,2023-03,13.0
BORBA,2023-04,10.0
BORBA,2023-05,23.0
BORBA,2023-06,21.0
BORBA,2023-07,24.0
BORBA,2023-08,16.0
BORBA,2023-09,15.0
BORBA,2023-10,8.0
BORBA,2023-11,4.0
BORBA,2023-12,1.0
BORBA,2024-01,8.0
BORBA,2024-02,7.0
BORBA,2024-03,4.0
BORBA,2024-04,5.0
BORBA,2024-05,4.0
BORBA,2024-06,13.0
BORBA,2024-07,15.0
BORBA,2024-08,4.0
BORBA,2024-09,19.0
BORBA,2024-10,17.0
BORBA,2024-11,5.0
BORBA,2024-12,8.0
BORBA,2025-01,9.0
BORBA,2025-02,1.0
BORBA,2025-03,13.0
BORBA,2025-04,9.0
BORBA,2025-05,15.0
BORBA,2025-06,19.0
BORBA,2025-07,12.0
BORBA,2025-08,11.0
BORBA,2025-09,13.0
BORBA,2025-10,10.0
BORBA,2025-11,8.0
BORBA,2025-12,12.0
BRAGANÇA PAULISTA,2021-09,0.0
BRAGANÇA PAULISTA,2021-12,0.0
BRAGANÇA PAULISTA,2022-12,0.0
BRAGANÇA PAULISTA,2023-03,0.0
BRAGANÇA PAULISTA,2023-10,0.0
BRAGANÇA PAULISTA,2024-05,0.0
BRAGANÇA PAULISTA,2025-10,0.0
BRASÍLIA,2021-01,489199.0
BRASÍLIA,2021-02,340315.0
BRASÍLIA,2021-03,237019.0
BRASÍLIA,2021-04,192975.0
BRASÍLIA,2021-05,309176.0
BRASÍLIA,2021-06,351948.0
BRASÍLIA,2021-07,471208.0
BRASÍLIA,2021-08,462093.0
BRASÍLIA,2021-09,510201.0
BRASÍLIA,2021-10,565576.0
BRASÍLIA,2021-11,567307.0
BRASÍLIA,2021-12,659942.0
BRASÍLIA,2022-01,611018.0
BRASÍLIA,2022-02,458877.0
BRASÍLIA,2022-03,496801.0
BRASÍLIA,2022-04,452259.0
BRASÍLIA,2022-05,471550.0
BRASÍLIA,2022-06,452557.0
BRASÍLIA,2022-07,618974.0
BRASÍLIA,2022-08,598857.0
BRASÍLIA,2022-09,587914.0
BRASÍLIA,2022-10,591890.0
BRASÍLIA,2022-11,611563.0
BRASÍLIA,2022-12,625083.0
BRASÍLIA,2023-01,641124.0
BRASÍLIA,2023-02,517231.0
BRASÍLIA,2023-03,593477.0
BRASÍLIA,2023-04,561953.0
BRASÍLIA,2023-05,594060.0
BRASÍLIA,2023-06,621024.0
BRASÍLIA,2023-07,655923.0
BRASÍLIA,2023-08,640831.0
BRASÍLIA,2023-09,596947.0
BRASÍLIA,2023-10,605320.0
BRASÍLIA,2023-11,612569.0
BRASÍLIA,2023-12,645364.0
BRASÍLIA,2024-01,595891.0
BRASÍLIA,2024-02,518978.0
BRASÍLIA,2024-03,596541.0
BRASÍLIA,2024-04,556461.0
BRASÍLIA,2024-05,570094.0
BRASÍLIA,2024-06,593333.0
BRASÍLIA,2024-07,678642.0
BRASÍLIA,2024-08,670948.0
BRASÍLIA,2024-09,661391.0
BRASÍLIA,2024-10,685343.0
BRASÍLIA,2024-11,636746.0
BRASÍLIA,2024-12,661367.0
BRASÍLIA,2025-01,608301.0
BRASÍLIA,2025-02,576034.0
BRASÍLIA,2025-03,615019.0
BRASÍLIA,2025-04,647420.0
BRASÍLIA,2025-05,661532.0
BRASÍLIA,2025-06,667487.0
BRASÍLIA,2025-07,719497.0
BRASÍLIA,2025-08,738004.0
BRASÍLIA,2025-09,717336.0
BRASÍLIA,2025-10,756829.0
BRASÍLIA,2025-11,704252.0
BRASÍLIA,2025-12,767356.0
BREJO,2021-01,45.0
BREJO,2021-02,33.0
BREJO,2021-03,0.0
BREJO,2021-11,17.0
BREJO,2021-12,3.0
BREJO,2022-01,4.0
BREJO,2022-02,1.0
BREJO,2022-03,8.0
BREJO,2022-04,1.0
BREJO,2022-05,4.0
BREJO,2022-06,1.0
BREJO,2022-07,7.0
BREJO,2022-08,5.0
BREJO,2022-09,8.0
BREJO,2022-10,6.0
BREJO,2022-11,0.0
BREJO,2023-02,0.0
BREJO,2023-03,0.0
BREJO,2023-04,5.0
BREJO,2023-05,5.0
BREJO,2023-06,7.0
BREJO,2023-07,0.0
BREJO,2023-08,2.0
BREJO,2023-09,3.0
BREJO,2023-10,1.0
BREJO,2023-11,0.0
BREJO,2023-12,3.0
BREJO,2024-01,0.0
BREJO,2024-02,0.0
BREJO,2024-03,2.0
BREJO,2024-04,0.0
BREJO,2024-05,3.0
BREJO,2024-06,0.0
BREVES,2021-01,137.0
BREVES,2021-02,157.0
BREVES,2021-03,179.0
BREVES,2021-04,153.0
BREVES,2021-05,180.0
BREVES,2021-06,183.0
BREVES,2021-07,209.0
BREVES,2021-08,180.0
BREVES,2021-09,153.0
BREVES,2021-10,212.0
BREVES,2021-11,165.0
BREVES,2021-12,205.0
BREVES,2022-01,170.0
BREVES,2022-02,131.0
BREVES,2022-03,105.0
BREVES,2022-04,129.0
BREVES,2022-05,135.0
BREVES,2022-06,111.0
BREVES,2022-07,159.0
BREVES,2022-08,145.0
BREVES,2022-09,139.0
BREVES,2022-10,116.0
BREVES,2022-11,66.0
BREVES,2022-12,82.0
BREVES,2023-01,69.0
BREVES,2023-02,86.0
BREVES,2023-03,107.0
BREVES,2023-04,74.0
BREVES,2023-05,88.0
BREVES,2023-06,97.0
BREVES,2023-07,103.0
BREVES,2023-08,89.0
BREVES,2023-09,92.0
BREVES,2023-10,97.0
BREVES,2023-11,107.0
BREVES,2023-12,95.0
BREVES,2024-01,103.0
BREVES,2024-02,86.0
BREVES,2024-03,53.0
BREVES,2024-04,31.0
BREVES,2024-05,41.0
BREVES,2024-06,29.0
BREVES,2024-07,27.0
BREVES,2024-08,52.0
BREVES,2024-09,57.0
BREVES,2024-10,24.0
BREVES,2024-11,30.0
BREVES,2024-12,46.0
BREVES,2025-01,39.0
BREVES,2025-02,32.0
BREVES,2025-03,12.0
BREVES,2025-04,35.0
BREVES,2025-05,51.0
BREVES,2025-06,25.0
BREVES,2025-07,45.0
BREVES,2025-08,44.0
BREVES,2025-09,55.0
BREVES,2025-10,38.0
BREVES,2025-11,25.0
BREVES,2025-12,27.0
CABO FRIO,2021-01,7311.0
CABO FRIO,2021-02,2169.0
CABO FRIO,2021-03,258.0
CABO FRIO,2021-04,0.0
CABO FRIO,2021-05,0.0
CABO FRIO,2021-06,0.0
CABO FRIO,2021-07,1840.0
CABO FRIO,2021-08,670.0
CABO FRIO,2021-09,1361.0
CABO FRIO,2021-10,1546.0
CABO FRIO,2021-11,1282.0
CABO FRIO,2021-12,2431.0
CABO FRIO,2022-01,5589.0
CABO FRIO,2022-02,1241.0
CABO FRIO,2022-03,2435.0
CABO FRIO,2022-04,2182.0
CABO FRIO,2022-05,2135.0
CABO FRIO,2022-06,1901.0
CABO FRIO,2022-07,1943.0
CABO FRIO,2022-08,1010.0
CABO FRIO,2022-09,1449.0
CABO FRIO,2022-10,1570.0
CABO FRIO,2022-11,1042.0
CABO FRIO,2022-12,1508.0
CABO FRIO,2023-01,3702.0
CABO FRIO,2023-02,1292.0
CABO FRIO,2023-03,1381.0
CABO FRIO,2023-04,2055.0
CABO FRIO,2023-05,1422.0
CABO FRIO,2023-06,1171.0
CABO FRIO,2023-07,1691.0
CABO FRIO,2023-08,1382.0
CABO FRIO,2023-09,1544.0
CABO FRIO,2023-10,1536.0
CABO FRIO,2023-11,1142.0
CABO FRIO,2023-12,1360.0
CABO FRIO,2024-01,3135.0
CABO FRIO,2024-02,1794.0
CABO FRIO,2024-03,1952.0
CABO FRIO,2024-04,1290.0
CABO FRIO,2024-05,1534.0
CABO FRIO,2024-06,1228.0
CABO FRIO,2024-07,1405.0
CABO FRIO,2024-08,675.0
CABO FRIO,2024-09,552.0
CABO FRIO,2024-10,250.0
CABO FRIO,2024-11,228.0
CABO FRIO,2024-12,2001.0
CABO FRIO,2025-01,6470.0
CABO FRIO,2025-02,347.0
CABO FRIO,2025-03,106.0
CABO FRIO,2025-04,346.0
CABO FRIO,2025-06,0.0
CABO FRIO,2025-07,697.0
CABO FRIO,2025-08,480.0
CACOAL,2022-04,2177.0
CACOAL,2022-05,3049.0
CACOAL,2022-06,2689.0
CACOAL,2022-07,3295.0
CACOAL,2022-08,3192.0
CACOAL,2022-09,2201.0
CACOAL,2022-10,2206.0
CACOAL,2022-11,2108.0
CACOAL,2022-12,2556.0
CACOAL,2023-01,2763.0
CACOAL,2023-02,1767.0
CACOAL,2023-03,2270.0
CACOAL,2023-04,1596.0
CACOAL,2023-05,1877.0
CACOAL,2023-06,1538.0
CACOAL,2023-07,2005.0
CACOAL,2023-08,2074.0
CACOAL,2023-09,1481.0
CACOAL,2023-10,1049.0
CACOAL,2023-11,923.0
CACOAL,2023-12,1153.0
CACOAL,2024-01,1022.0
CACOAL,2024-02,857.0
CACOAL,2024-03,977.0
CACOAL,2024-04,1008.0
CACOAL,2024-05,893.0
CACOAL,2024-06,1021.0
CACOAL,2024-07,1024.0
CACOAL,2024-08,781.0
CACOAL,2024-09,297.0
CACOAL,2024-10,896.0
CACOAL,2024-11,851.0
CACOAL,2024-12,902.0
CACOAL,2025-01,937.0
CACOAL,2025-02,794.0
CACOAL,2025-03,870.0
CACOAL,2025-04,1010.0
CACOAL,2025-05,711.0
CACOAL,2025-06,965.0
CACOAL,2025-07,1044.0
CACOAL,2025-08,1300.0
CACOAL,2025-09,992.0
CACOAL,2025-10,1151.0
CACOAL,2025-11,1080.0
CACOAL,2025-12,900.0
CAIRU,2021-12,130.0
CAIRU,2022-01,561.0
CAIRU,2022-02,264.0
CAIRU,2022-03,294.0
CAIRU,2022-04,149.0
CAIRU,2022-05,182.0
CAIRU,2022-06,98.0
CAIRU,2022-07,138.0
CAIRU,2022-08,161.0
CAIRU,2022-09,155.0
CAIRU,2022-10,172.0
CAIRU,2022-11,147.0
CAIRU,2022-12,262.0
CAIRU,2023-01,457.0
CAIRU,2023-02,314.0
CAIRU,2023-03,222.0
CAIRU,2023-04,210.0
CAIRU,2023-05,179.0
CAIRU,2023-06,125.0
CAIRU,2023-07,127.0
CAIRU,2023-08,79.0
CAIRU,2023-09,61.0
CAIRU,2023-10,215.0
CAIRU,2023-11,212.0
CAIRU,2023-12,306.0
CAIRU,2024-01,539.0
CAIRU,2024-02,386.0
CAIRU,2024-03,246.0
CAIRU,2024-04,193.0
CAIRU,2024-05,161.0
CAIRU,2024-06,119.0
CAIRU,2024-07,174.0
CAIRU,2024-08,206.0
CAIRU,2024-09,187.0
CAIRU,2024-10,211.0
CAIRU,2024-11,246.0
CAIRU,2024-12,278.0
CAIRU,2025-01,761.0
CAIRU,2025-02,470.0
CAIRU,2025-03,450.0
CAIRU,2025-04,373.0
CAIRU,2025-05,276.0
CAIRU,2025-06,209.0
CAIRU,2025-07,276.0
CAIRU,2025-08,324.0
CAIRU,2025-10,288.0
CAIRU,2025-11,378.0
CAIRU,2025-12,502.0
CAJAZEIRAS,2023-09,46.0
CAJAZEIRAS,2023-10,39.0
CAJAZEIRAS,2023-11,56.0
CAJAZEIRAS,2023-12,33.0
CAJAZEIRAS,2024-01,71.0
CAJAZEIRAS,2024-02,38.0
CAJAZEIRAS,2024-03,15.0
CAJAZEIRAS,2024-04,19.0
CAJAZEIRAS,2024-05,25.0
CAJAZEIRAS,2024-06,32.0
CAJAZEIRAS,2024-07,52.0
CAJAZEIRAS,2024-08,74.0
CAJAZEIRAS,2024-09,65.0
CAJAZEIRAS,2024-10,43.0
CAJAZEIRAS,2024-11,23.0
CAJAZEIRAS,2024-12,18.0
CAJAZEIRAS,2025-01,43.0
CAJAZEIRAS,2025-02,23.0
CAJAZEIRAS,2025-03,28.0
CAJAZEIRAS,2025-04,16.0
CAJAZEIRAS,2025-05,15.0
CAJAZEIRAS,2025-06,8.0
CAJAZEIRAS,2025-07,15.0
CAJAZEIRAS,2025-08,8.0
CAJAZEIRAS,2025-09,8.0
CAJAZEIRAS,2025-10,10.0
CAJAZEIRAS,2025-11,12.0
CAJAZEIRAS,2025-12,12.0
CALDAS NOVAS,2021-01,2309.0
CALDAS NOVAS,2021-02,1758.0
CALDAS NOVAS,2021-03,1132.0
CALDAS NOVAS,2021-05,724.0
CALDAS NOVAS,2021-06,1606.0
CALDAS NOVAS,2021-07,3497.0
CALDAS NOVAS,2021-08,2651.0
CALDAS NOVAS,2021-09,3060.0
CALDAS NOVAS,2021-10,3814.0
CALDAS NOVAS,2021-11,2932.0
CALDAS NOVAS,2021-12,3271.0
CALDAS NOVAS,2022-01,4468.0
CALDAS NOVAS,2022-02,1373.0
CALDAS NOVAS,2022-03,1975.0
CALDAS NOVAS,2022-04,1917.0
CALDAS NOVAS,2022-05,2207.0
CALDAS NOVAS,2022-06,3038.0
CALDAS NOVAS,2022-07,3940.0
CALDAS NOVAS,2022-08,2531.0
CALDAS NOVAS,2022-09,2167.0
CALDAS NOVAS,2022-10,1865.0
CALDAS NOVAS,2022-11,1620.0
CALDAS NOVAS,2022-12,1684.0
CALDAS NOVAS,2023-01,2357.0
CALDAS NOVAS,2023-02,1590.0
CALDAS NOVAS,2023-03,1796.0
CALDAS NOVAS,2023-04,1407.0
CALDAS NOVAS,2023-05,1548.0
CALDAS NOVAS,2023-06,1583.0
CALDAS NOVAS,2023-07,5646.0
CALDAS NOVAS,2023-08,2767.0
CALDAS NOVAS,2023-09,2061.0
CALDAS NOVAS,2023-10,2235.0
CALDAS NOVAS,2023-11,1831.0
CALDAS NOVAS,2023-12,2152.0
CALDAS NOVAS,2024-01,3473.0
CALDAS NOVAS,2024-02,2070.0
CALDAS NOVAS,2024-03,1731.0
CALDAS NOVAS,2024-04,1763.0
CALDAS NOVAS,2024-05,1647.0
